1 187.698080 206.443027 202.752988 1
2 252.706299 256.899112 97.740511 2
2 236.132410 264.652760 108.525478 2
1 216.042400 174.515389 217.048521 1
2 241.187283 242.266715 99.375076 2
1 162.868024 195.941170 191.071878 1
2 241.164815 232.256566 119.680310 2
2 204.500892 248.847007 68.139931 2
2 302.949984 271.960385 135.830554 2
2 248.323654 243.193540 131.290895 2
2 171.267110 246.888755 37.083745 2
1 253.892901 189.773615 158.485959 1
1 159.618516 172.191397 210.657924 1
2 258.136970 271.290856 99.145784 2
2 261.208035 234.716554 94.269569 2
1 217.330846 203.036666 231.817003 1
1 194.487929 217.347223 168.142316 1
2 238.277640 256.078910 78.839469 2
1 201.910860 205.001294 162.373705 1
1 205.580849 232.473903 178.336161 1
2 287.530751 257.947466 129.867611 2
2 205.232271 281.752531 55.975043 2
1 200.377105 191.073531 206.626753 1
2 258.387476 274.171245 106.672879 2
1 204.238061 182.327763 248.472299 1
2 206.953709 252.341663 39.144563 2
1 195.367848 202.381613 176.664277 1
1 219.036881 163.329907 236.225925 1
1 208.032891 227.019216 191.269831 1
2 246.411828 251.318702 113.934538 2
2 270.897388 239.563941 111.773047 2
1 200.942961 173.392704 179.660674 1
2 256.940501 250.968715 102.307964 2
2 252.469627 246.740378 127.400466 2
2 280.219604 242.453201 127.800491 2
1 162.670147 188.317582 201.920851 1
2 241.396657 258.245135 83.880943 2
1 195.724717 181.774205 181.886066 1
2 241.108758 252.548345 105.930184 2
1 178.436569 239.737877 207.705903 1
2 284.477655 232.873821 155.986436 2
2 231.508447 252.724394 84.284924 2
1 180.950824 204.176299 185.697915 1
1 210.162755 193.860387 157.904231 1
2 264.618106 238.550208 125.960635 2
1 197.426087 175.144020 169.006910 1
1 176.173321 183.399143 210.549909 1
1 187.320254 207.056943 188.905842 1
2 294.074950 225.921064 134.639539 2
1 197.738001 157.322667 199.577438 1
1 152.361856 153.429606 209.170858 1
1 205.860332 178.070758 198.425820 1
2 269.097002 249.784831 115.222189 2
2 221.209440 240.836510 80.285349 2
2 275.221918 253.811393 113.621525 2
1 206.339228 200.886432 186.231726 1
1 219.934485 201.366438 221.287687 1
2 282.236019 260.654294 126.615563 2
1 155.678384 190.295600 189.102503 1
1 219.255687 211.651291 195.162733 1
1 168.699084 206.154270 180.105786 1
1 186.556376 208.940351 195.200976 1
1 185.328803 237.243875 242.100291 1
2 288.973395 249.933333 133.326304 2
1 194.448658 196.261911 203.923103 1
1 217.575297 176.545954 160.424866 1
1 235.102469 211.947101 192.532009 1
2 220.310095 223.820824 81.396302 2
2 276.204415 240.414069 134.757556 2
2 246.558552 240.184716 86.325749 2
2 246.001995 237.575530 101.011870 2
2 276.220441 247.700358 109.150703 2
2 239.785726 235.289180 87.391959 2
1 209.342538 206.592118 168.601883 1
1 186.332570 181.493181 169.309342 1
1 201.405338 202.189077 254.294378 1
1 168.689187 230.254545 217.124147 1
2 246.845052 251.440057 90.567684 2
1 194.280558 186.325932 178.817184 1
1 173.564267 182.461106 207.307638 1
2 280.235673 230.823756 117.419376 2
2 239.319717 274.520962 97.897145 2
2 275.152338 224.441993 124.422275 2
1 168.736034 211.432472 232.835356 1
1 223.046663 229.860926 208.208217 1
2 269.301297 260.538447 93.152255 2
1 241.221785 190.477324 222.475107 1
1 221.820136 131.416068 216.084014 1
1 216.007077 218.705804 174.708021 1
1 161.634544 208.507728 167.563291 1
2 270.261477 235.910330 91.846958 2
1 225.490282 178.151386 240.418958 1
1 191.186281 240.296601 234.499823 1
2 250.157616 261.258926 115.892074 2
2 218.991123 235.365240 56.303826 2
1 189.015319 214.446237 223.587391 1
1 199.793400 218.422559 167.653994 1
2 271.546884 237.304489 114.426968 2
1 222.871158 184.473628 191.311654 1
2 243.570903 234.663962 78.603480 2
2 227.960183 255.750253 77.443846 2
1 212.712704 204.788146 161.311579 1
1 213.742497 231.593517 163.350254 1
1 195.681814 147.536003 157.904309 1
1 165.491770 183.919782 161.301441 1
2 263.161970 251.750652 107.214696 2
1 192.744421 233.116419 169.439589 1
1 221.791924 189.825764 211.265096 1
2 303.863040 263.385570 149.277574 2
2 216.379221 275.087617 87.527988 2
2 263.389127 257.976683 121.673980 2
2 238.128006 263.484228 90.336067 2
2 231.023129 263.812327 84.749085 2
2 214.773118 229.777968 94.959403 2
2 256.708808 254.182115 88.133103 2
1 243.970163 238.748355 153.887561 2
1 209.779273 178.529148 235.545360 1
1 223.164797 191.494378 225.774720 1
1 166.889339 226.003965 239.054228 1
1 180.193298 182.787514 216.150681 1
2 292.372460 260.453765 128.862160 2
1 180.916594 200.900700 194.154592 1
1 198.663480 191.072201 198.970233 1
2 249.577568 233.399497 80.570792 2
2 238.573863 252.427295 110.144427 2
2 211.567693 270.185783 44.891566 2
1 196.686807 159.172358 198.610012 1
2 227.887057 240.945929 77.346954 2
2 257.713090 256.606580 121.696870 2
1 189.160648 212.577682 175.556433 1
2 194.962201 229.856638 54.464813 2
2 265.341686 260.175611 117.735142 2
2 264.755152 281.467483 108.188052 2
2 233.585326 240.193768 80.942810 2
2 216.405970 238.372471 56.867659 2
1 206.063478 166.771146 169.333857 1
2 251.873725 249.213913 76.490901 2
1 186.175040 182.288552 232.125484 1
1 266.195688 235.823791 184.835061 2
2 278.002202 218.386036 132.548915 2
1 198.985098 209.332164 198.692454 1
2 266.624078 248.413919 112.609485 2
2 243.103380 272.807869 90.289914 2
2 226.707107 265.057587 79.803909 2
1 204.663075 185.529442 191.146757 1
2 280.418859 225.325785 131.334666 2
1 185.173979 192.248088 179.538836 1
1 157.737898 206.806441 201.704334 1
2 277.915421 224.610210 110.339161 2
2 255.447215 250.932540 102.132827 2
2 274.211206 269.281229 102.240723 2
2 245.123670 250.771461 97.506749 2
1 159.129450 226.775846 231.100899 1
1 241.627700 195.151927 202.703590 1
1 213.872535 234.721750 178.022890 1
1 181.671675 195.497419 223.352292 1
2 269.975953 251.577911 109.494600 2
1 232.917287 233.551673 220.049880 1
1 223.450941 215.138174 202.826931 1
2 261.663585 247.603527 120.932992 2
2 234.092849 252.984490 78.860884 2
2 225.383689 279.154655 91.431989 2
2 266.198227 249.316170 129.861495 2
2 231.402695 245.231833 76.189950 2
1 204.367474 217.517620 166.026473 1
2 220.795722 249.591161 67.738956 2
1 207.176001 213.378524 151.918053 1
1 193.883131 207.925011 198.886215 1
2 258.442042 241.259047 132.162507 2
2 242.329877 244.742141 80.671533 2
2 289.406513 261.897964 138.927118 2
2 261.533619 259.861441 94.614710 2
1 232.562890 209.569105 137.651574 2
1 201.590756 214.910524 193.392540 1
2 253.522935 264.844326 108.869371 2
2 242.303518 248.572315 105.221313 2
1 179.638219 219.219157 200.574840 1
1 237.542641 225.407448 194.200885 1
2 268.303893 226.748979 96.791172 2
2 228.446668 227.389444 72.504001 2
1 200.907395 205.554811 171.283960 1
2 270.356066 222.964060 101.837601 2
2 241.840609 237.731082 119.608866 2
1 202.782083 240.908321 207.359222 1
1 204.068596 221.717700 177.345478 1
2 240.839085 218.197014 89.764078 2
1 214.277828 229.782949 231.943109 1
2 231.584599 263.963031 68.725517 2
2 256.883901 246.658441 105.232102 2
1 263.971634 197.715921 214.917554 1
1 180.983186 193.582554 179.884585 1
1 173.718110 211.164058 191.756105 1
1 205.993166 213.777262 195.091010 1
1 229.543344 146.409996 173.919400 1
2 256.039085 236.961031 97.367879 2
2 259.933653 247.612215 74.213045 2
1 225.758156 203.437257 219.359630 1
1 198.889586 120.117679 221.447570 1
2 260.930661 250.269589 120.379622 2
2 208.227098 259.701079 67.474939 2
1 183.086271 203.871339 188.401057 1
2 244.870851 264.131949 87.410536 2
1 188.125160 225.026959 234.599702 1
1 147.706353 203.858632 197.705738 1
2 230.270547 235.329576 90.994022 2
2 244.516257 248.211322 100.480840 2
2 192.127577 255.226655 56.218728 2
1 204.870493 229.605347 208.301131 1
2 306.364314 251.077712 147.575737 2
2 250.486378 244.964614 104.515781 2
2 249.580226 259.221395 92.923484 2
2 252.198970 238.783907 79.962876 2
1 212.321261 217.214241 235.820327 1
2 262.819726 272.283663 120.612918 2
1 221.042402 201.217246 179.159456 1
2 252.446498 257.473213 123.728233 2
1 185.994579 179.972077 165.651858 1
2 249.253807 243.200534 112.413397 2
1 212.625084 229.640325 209.015131 1
1 184.370330 178.487854 174.421110 1
1 163.586662 205.077169 242.121916 1
1 187.064204 205.242490 214.800547 1
2 211.991552 234.133856 58.347104 2
2 288.313156 271.592243 123.591825 2
2 183.706509 245.833985 44.293484 2
1 209.308588 182.144570 210.668277 1
2 257.769090 249.231141 102.565910 2
2 258.486658 257.055959 100.949691 2
2 296.382583 238.302033 152.326717 2
2 268.741743 279.254686 126.412288 2
1 199.165214 158.252219 238.339197 1
2 251.633339 238.976200 94.179286 2
2 245.724016 255.088961 85.999017 2
2 240.539171 246.848643 103.880330 2
2 228.023377 238.083242 77.970220 2
1 188.871668 210.440682 166.538332 1
1 212.217007 203.367757 229.597442 1
2 231.443265 241.632890 91.997786 2
2 249.044171 283.566677 88.837835 2
2 263.747134 261.922744 104.724253 2
1 187.250719 209.330989 183.928468 1
2 248.539974 233.092064 95.754291 2
2 277.105176 242.524097 124.742050 2
1 230.271180 207.161611 176.566105 1
2 273.185869 263.838165 120.400363 2
2 221.612101 234.270348 77.127170 2
1 188.630748 190.824743 195.363749 1
1 221.823009 195.723565 192.045335 1
2 238.699870 250.278072 89.365823 2
1 196.131652 177.129690 205.209407 1
2 255.742250 239.524441 101.292935 2
1 162.731747 254.500601 228.001287 1
1 196.316874 227.082822 210.220563 1
2 252.803609 252.194620 78.183467 2
2 261.238183 252.777831 107.981083 2
2 231.544502 233.368545 82.793922 2
2 253.393680 264.326025 78.015724 2
1 222.924271 180.647164 178.611793 1
1 185.467028 188.653348 237.341677 1
1 211.616027 200.682424 225.776161 1
2 263.702646 249.696363 112.290878 2
2 272.123058 255.016919 113.574307 2
1 232.552224 157.125821 178.980100 1
2 233.894881 234.706418 99.670884 2
2 250.958943 249.432172 76.034167 2
2 258.742853 216.545636 131.433448 2
2 256.802771 249.760020 89.910336 2
1 187.058581 176.321055 182.695377 1
1 214.513626 208.052094 204.825694 1
2 242.718631 260.787946 96.395217 2
1 175.104925 204.439728 173.604708 1
2 252.986373 259.665029 105.263157 2
2 250.170821 242.271851 101.816936 2
2 302.405620 233.133066 142.124673 2
1 190.892282 184.320504 200.207419 1
2 282.389186 234.426858 135.814764 2
1 226.852954 213.125681 208.274358 1
2 276.561530 255.427127 150.073853 2
2 216.316038 257.969803 100.838494 2
2 261.370049 251.051180 110.508369 2
1 204.378781 203.055958 215.776927 1
2 258.239928 252.481084 93.819041 2
1 220.659392 233.848068 225.391398 1
1 177.715785 188.621117 192.966786 1
2 261.053335 256.978604 127.222338 2
2 258.925065 264.079536 101.063731 2
1 204.214287 210.922536 183.514029 1
2 256.101019 228.842682 104.699500 2
2 265.580106 225.829962 112.413895 2
2 235.057020 232.199156 98.834192 2
1 197.293674 188.830303 214.029374 1
1 192.393684 236.656622 207.054793 1
2 252.106327 257.450639 120.411250 2
1 185.444584 200.050359 198.748894 1
1 198.994563 183.510239 212.359710 1
1 216.263601 208.713355 222.805632 1
2 244.278718 259.080253 94.836209 2
1 177.861293 231.578870 170.799732 1
2 269.431569 251.840089 151.510687 2
1 223.763343 197.861469 207.444350 1
2 285.663195 250.549948 136.595862 2
1 180.491602 200.116976 209.770225 1
1 229.049907 219.798090 185.130559 1
1 220.632975 194.128629 215.646400 1
1 169.154824 193.573115 166.734895 1
1 194.874479 208.970255 194.656994 1
1 182.558678 211.444334 209.901041 1
2 249.069295 266.852703 76.930601 2
2 247.951935 250.193768 98.276427 2
1 206.642441 217.152497 195.276879 1
1 212.177980 227.809207 220.469741 1
1 169.916802 200.537532 169.541696 1
2 197.133332 228.827942 62.998890 2
1 184.147570 193.011372 175.467421 1
1 194.593405 210.672549 208.905120 1
1 190.426006 174.360992 219.627692 1
2 272.599590 230.936165 102.421803 2
1 190.950229 212.986548 196.799830 1
2 221.514276 262.035094 92.345029 2
2 271.145078 262.852055 131.782227 2
2 262.534559 262.320723 112.349294 2
1 223.217090 201.523586 211.064283 1
1 165.125000 164.646574 154.697604 1
1 214.989401 238.544633 181.979645 1
2 227.000363 239.729883 53.908205 2
1 192.249925 181.952783 201.405765 1
1 202.924718 227.109447 213.688080 1
1 232.920415 165.723202 220.990170 1
1 159.533769 201.022423 185.086165 1
1 214.371030 206.072726 198.512796 1
2 259.470849 237.954021 104.599579 2
2 232.004417 265.214477 59.818073 2
1 214.575200 213.761568 241.560433 1
1 208.490612 167.165483 226.576189 1
1 248.244119 180.055726 157.795039 1
1 191.705929 174.685767 203.241512 1
2 213.646732 224.239660 76.578708 2
2 279.513743 256.471829 113.724529 2
2 259.412154 269.052249 107.405837 2
1 163.340222 176.360071 201.179796 1
2 247.506581 233.746074 121.710008 2
2 227.435451 246.450387 87.009276 2
2 268.564273 269.279887 102.612795 2
2 245.142648 253.677285 112.215454 2
2 256.085018 276.588319 114.164567 2
2 230.297934 231.996456 36.858983 2
2 292.992299 230.988331 131.424569 2
1 199.692667 216.366043 212.340621 1
1 160.415628 195.857874 205.039720 1
1 183.345203 154.105839 225.860412 1
2 238.405766 271.820813 100.672082 2
2 245.641804 264.392015 110.814020 2
1 198.375868 190.301231 155.353173 1
2 201.311008 251.598641 57.149237 2
1 187.635157 172.968239 203.230622 1
2 256.350333 247.705987 81.156415 2
2 260.777001 275.487936 83.712546 2
2 249.065528 269.138783 89.638481 2
1 198.006007 203.547886 184.122790 1
2 232.049231 239.281199 87.420140 2
1 175.976040 189.942656 175.702950 1
1 221.160514 203.864323 203.015918 1
2 262.869657 231.337283 117.068119 2
1 201.696338 198.595471 163.019820 1
1 173.083245 205.886792 181.443269 1
2 233.490672 236.782262 80.821356 2
2 235.873250 254.131180 117.185668 2
2 236.448804 212.826967 107.327630 2
1 200.468142 223.745196 234.216096 1
1 153.752096 207.792837 240.541805 1
1 152.861694 184.971187 220.446460 1
2 227.727486 242.937430 86.675015 2
2 246.765822 235.537636 92.424245 2
2 237.106947 258.498591 91.656364 2
1 188.375597 226.978668 212.527398 1
2 266.174355 247.457642 125.957994 2
2 238.907771 244.437879 96.235862 2
1 190.002938 181.384794 214.871039 1
2 240.544463 260.251892 86.411457 2
1 155.066231 220.771526 181.429311 1
1 216.106692 192.077439 215.047197 1
2 280.622453 242.065006 127.498801 2
2 232.852248 260.469330 71.246275 2
2 250.369418 248.395575 113.299610 2
1 211.539210 201.430466 225.989852 1
1 206.600833 221.210795 194.844917 1
2 296.368342 236.063021 147.162200 2
2 233.874647 267.964523 105.765357 2
1 227.640288 202.423357 183.879381 1
1 179.591392 186.406254 216.033371 1
1 218.546154 220.560082 189.253138 1
1 159.554101 191.877798 158.962349 1
2 247.316733 243.879988 73.258677 2
1 163.545467 233.055771 229.156793 1
1 251.210713 184.285568 201.658423 1
1 218.155213 213.807891 221.582065 1
1 198.944501 233.788494 210.328448 1
1 197.628654 240.287576 230.374459 1
1 174.497462 198.266190 214.527041 1
2 267.039364 239.320092 100.563501 2
2 241.236692 279.263352 99.468378 2
2 237.277797 272.155164 90.988277 2
1 244.356936 162.983563 182.805660 1
1 166.280963 186.211254 190.337953 1
2 272.752743 241.677620 124.835478 2
1 197.041252 204.664932 214.339064 1
2 230.991681 256.406079 103.772145 2
1 182.085479 210.186653 215.917984 1
1 204.587894 214.873877 238.155674 1
2 239.112487 252.600533 91.597304 2

