2 96.824605 2
1 257.354384 1
2 162.534081 2
1 251.010043 1
2 158.433081 2
2 118.848060 2
2 107.269556 2
2 235.770511 1
2 216.813778 1
2 274.279694 1
2 75.117544 2
2 104.274041 2
2 192.450147 2
1 197.353711 1
2 142.785303 2
2 112.003736 2
1 282.326203 1
2 82.973113 2
1 274.068437 1
1 296.169139 1
1 215.225039 1
1 295.838633 1
2 147.989527 2
2 133.936705 2
1 264.451020 1
2 138.781667 2
1 265.685212 1
1 271.123851 1
1 277.072591 1
1 150.090033 2
1 250.184654 1
1 293.265660 1
2 225.656439 1
1 220.958572 1
1 267.443118 1
1 211.342060 1
1 292.354503 1
1 262.830040 1
2 194.839617 2
2 98.409340 2
1 246.226588 1
2 145.554562 2
1 288.281609 1
2 96.232676 2
2 185.208672 2
2 157.558831 2
1 270.379031 1
1 210.419837 1
2 159.333116 2
1 295.445103 1
1 254.793679 1
1 348.178356 1
2 103.969092 2
2 156.269796 2
2 190.054626 2
1 307.664932 1
1 243.083997 1
1 252.384884 1
2 161.150220 2
1 242.002407 1
2 170.842944 2
2 197.926870 2
2 148.846456 2
2 108.645914 2
1 256.673881 1
2 114.462287 2
1 244.008435 1
1 219.333541 1
2 103.030728 2
2 176.746820 2
1 326.995256 1
2 171.125468 2
1 125.452338 2
2 122.708936 2
1 281.988691 1
1 215.173652 1
1 263.150397 1
1 212.018256 1
2 116.470576 2
1 210.649068 1
2 88.582846 2
1 301.140026 1
2 136.191632 2
1 198.150674 2
2 79.458865 2
2 151.162036 2
2 183.020119 2
2 140.054008 2
2 243.874005 1
1 246.212959 1
2 170.543413 2
2 158.703813 2
1 260.405325 1
1 258.520233 1
1 235.451485 1
2 171.065907 2
1 290.337605 1
2 132.626480 2
2 177.139763 2
1 258.715832 1
1 263.964645 1
1 180.609150 2
2 210.069028 1
2 169.035811 2
1 229.432708 1
1 207.495694 2
2 113.719976 2
2 192.872710 1
2 155.914275 2
1 219.194777 1
2 99.863925 2
1 262.757891 1
1 147.567339 2
2 135.186899 2
2 128.427515 2
1 241.632149 1
1 264.199211 1
2 171.300189 2
1 176.540063 2
1 282.669178 1
2 236.953825 1
2 159.898582 2
2 168.933195 2
2 205.729524 1
1 202.514016 1
2 159.117961 2
1 293.547701 1
2 245.517427 1
2 76.688932 2
1 291.532086 1
1 280.516780 1
1 243.075375 1
1 204.058946 2
2 77.149119 2
2 175.053533 2
2 224.735917 1
1 255.349203 1
2 76.359255 2
1 257.128891 1
2 121.533721 2
2 157.218137 2
2 153.158267 2
1 250.199946 1
1 223.878456 1
2 100.609202 2
2 153.810407 2
2 106.816379 2
1 251.041164 1
1 196.501575 1
1 215.940052 1
2 162.973262 2
2 130.939958 2
2 139.361824 2
2 100.082874 2
2 193.771668 1
1 217.540646 1
1 222.387046 1
1 264.502103 1
2 59.718886 2
1 261.303803 1
2 159.352698 2
1 179.004798 2
2 151.319443 2
1 265.161649 1
1 149.925900 2
2 143.281775 2
1 291.073768 1
1 269.550612 1
2 186.781556 1
2 174.243185 2
1 269.867343 1
1 271.111731 1
2 142.426760 2
2 204.502632 1
1 221.468755 1
1 203.210552 2
1 269.094478 1
2 180.400561 2
2 148.674268 2
1 259.094281 1
1 283.245477 1
2 157.389378 2
2 167.486090 2
1 258.919562 1
2 57.423298 2
2 211.955811 1
2 172.959937 2
2 122.498574 2
2 181.311291 2
1 271.422317 1
2 123.798746 2
1 221.292268 1
1 208.895806 1
1 248.568157 1
1 233.391878 1
1 274.289488 1
2 153.373145 2
2 154.315237 2
2 115.681106 2
1 241.730544 1
2 203.544478 2
1 230.256749 1
1 281.795740 1
1 308.236910 1
2 92.234192 2
1 256.955153 1
2 110.328463 2
2 143.019796 2
1 243.893601 1
1 243.889740 1
2 177.034171 2
2 184.651416 2
1 255.563648 1
1 258.601627 1
2 139.182608 2
1 224.619564 1
2 187.888176 2
1 298.703804 1
2 151.963300 2
1 233.199114 1
2 146.774681 2
1 197.528813 1
2 159.858233 2
1 288.278907 1
2 192.266641 1
2 148.424270 2
2 137.150422 2
2 107.199286 2
1 199.462725 2
1 223.287660 1
2 132.568604 2
2 119.531072 2
2 152.810693 2
2 194.156392 1
1 285.412665 1
1 264.377709 1
1 314.690027 1
1 224.869216 1
1 262.826185 1
2 128.750757 2
1 240.056576 1
2 183.476713 2
2 167.736498 2
1 295.993280 1
1 178.559047 2
2 136.624853 2
1 252.656417 1
1 319.116593 1
1 327.786744 1
2 103.830935 2
1 190.281160 2
2 141.667336 2
2 182.244904 2
2 175.668270 2
1 218.051003 1
2 160.338618 2
2 133.700063 2
2 113.940940 2
1 193.040655 2
1 302.866713 1
2 166.699162 2
1 215.180770 1
2 156.910726 2
1 215.670124 1
1 221.630410 1
1 286.914201 1
1 195.975161 2
1 233.078166 1
2 154.145493 2
2 162.571660 2
1 221.836021 1
1 209.379120 1
1 252.589605 1
2 170.562999 2
1 246.662178 1
2 173.920410 2
1 208.488980 2
2 129.115686 2
2 182.027172 2
1 209.239899 1
1 221.646877 1
2 128.260262 2
2 115.446666 2
2 171.691948 2
1 288.267291 1
2 163.119187 2
2 116.034524 2
2 179.189669 2
2 175.279631 2
1 309.911680 1
2 78.110253 2
1 181.745460 2
1 163.263579 2
1 246.316280 1
2 122.120494 2
2 126.025405 2
1 226.497710 1
1 269.098827 1
1 298.095640 1
1 252.170685 1
1 296.986731 1
1 197.297887 1
1 268.678759 1
1 218.697270 1
2 114.428006 2
2 222.391836 1
1 236.815741 1
1 223.588955 1
1 273.446867 1
2 176.871360 2
2 211.745181 1
1 247.426537 1
2 137.171900 2
2 180.712688 2
2 209.003432 2
2 132.965315 2
2 69.727018 2
2 180.948674 2
2 225.488936 1
2 159.473864 2
1 272.953220 1
2 153.536263 2
2 175.006330 2
2 162.422925 2
2 65.491636 2
2 147.097360 2
1 289.020761 1
1 261.252231 1
2 164.407198 2
1 281.664957 1
2 245.401929 1
1 218.153135 1
1 239.913262 1
1 269.481872 1
2 153.702821 2
2 127.384209 2
1 258.430915 1
2 93.543543 2
1 223.079319 1
2 164.450166 2

