1 203.856865 186.813548 
1 201.609598 140.028439 
2 173.876638 130.540657 
1 166.463685 158.250349 
1 172.147210 153.483215 
1 165.349414 127.876719 
1 218.501635 134.650707 
1 207.939709 129.313165 
2 201.464341 84.010914 
2 219.072438 52.942236 
1 227.930920 142.934488 
1 172.663927 176.110572 
2 201.782526 96.302100 
1 194.496707 125.429128 
2 187.837857 144.723181 
2 225.679071 106.325279 
2 204.991989 66.213698 
2 222.547474 71.176718 
2 167.953956 141.195423 
1 159.582303 123.372094 
2 179.035861 55.303502 
2 214.292324 146.411703 
2 193.505375 91.004903 
2 221.632703 113.003544 
1 162.712086 126.150667 
1 188.875981 105.273570 
1 158.513571 100.237986 
1 185.772080 162.953243 
1 155.385000 117.263844 
2 198.449141 98.516293 
2 185.521040 63.564933 
1 169.377525 130.765847 
2 224.378908 85.489968 
2 220.896670 137.037539 
1 172.452481 126.438453 
1 189.567446 114.181947 
1 203.514436 206.082431 
2 210.556423 97.084209 
1 164.630674 171.111442 
1 156.612253 118.331401 
2 219.826598 155.904268 
1 213.042328 107.144668 
2 176.922182 98.322210 
2 213.576260 88.120082 
1 147.415848 169.638827 
1 187.720481 182.206861 
2 243.492696 111.104588 
2 167.819747 127.365203 
2 205.548071 149.871143 
1 187.251486 115.989403 
2 217.106724 130.428576 
1 248.605090 135.832054 
2 262.957536 122.188544 
2 201.739734 97.587057 
2 195.423065 109.428940 
1 215.234456 139.124882 
1 170.243791 120.832921 
1 170.706180 191.843828 
2 256.288323 96.433608 
2 188.912538 90.437680 
2 190.048593 122.194758 
2 215.118695 105.522453 
1 167.856496 168.249457 
2 201.523656 126.495086 
2 176.141733 95.477810 
2 241.616970 132.813609 
2 161.907202 108.546833 
1 180.039303 194.872741 
1 201.986989 151.333468 
2 237.708093 90.986888 
2 171.928884 94.145497 
2 194.257356 107.059668 
1 154.037659 161.349784 
2 186.125733 119.491174 
2 186.929749 51.552714 
2 213.564507 118.448132 
1 193.156409 142.805645 
1 189.109429 145.819558 
2 221.408095 133.734458 
1 226.366791 171.631535 
2 210.326775 88.254930 
2 226.561642 74.338065 
2 194.597299 108.819161 
2 206.926682 128.879551 
1 180.448648 116.045757 
2 203.375208 139.044425 
2 221.175087 157.442411 
2 204.368271 54.030197 
1 136.611088 154.891171 
2 195.139162 81.313790 
1 180.859350 134.957056 
1 148.461747 141.374060 
2 185.794667 57.720825 
2 219.690641 133.414895 
1 214.443906 116.105860 
2 212.511214 97.591220 
1 172.582676 115.062162 
1 201.008136 143.467271 
1 219.806830 126.812511 
1 189.330822 120.173732 
1 190.637399 164.511428 
1 202.187432 105.964293 
2 233.688743 60.264232 
2 208.242159 73.255945 
1 181.896900 138.921977 
1 207.707908 153.051563 
2 200.312730 120.787520 
1 176.950317 130.586990 
2 263.721070 99.470694 
2 212.348819 75.933610 
2 216.937772 103.687637 
2 213.630410 94.570040 
2 221.634693 114.586399 
2 159.967545 78.645757 
1 216.972488 107.536534 
1 189.322029 162.561682 
1 204.102550 161.426216 
2 187.034128 80.609329 
1 150.509648 150.653279 
2 236.418716 132.177643 
1 165.833825 134.289411 
2 227.551124 108.954028 
1 205.399498 159.775536 
1 166.406125 189.568040 
1 202.315825 114.327367 
1 147.625666 166.125526 
2 218.981729 105.550548 
2 176.170043 111.327748 
2 249.078478 114.317872 
1 215.501211 118.440974 
1 175.959524 109.686465 
1 238.125785 183.968930 
2 187.933382 112.599175 
1 253.084350 141.887239 
2 212.837937 105.897034 
2 231.566849 119.719740 
2 226.942049 81.336736 
2 183.954149 69.050423 
2 176.852517 93.703301 

