1 248.433080 
2 174.032076 
2 113.044001 
1 247.265276 
2 182.909917 
2 186.539277 
1 232.613552 
2 109.571806 
1 225.181338 
1 227.719156 
1 165.470322 
2 248.412867 
2 178.607895 
1 270.697300 
1 270.477686 
2 184.494390 
1 213.281932 
1 322.591441 
2 171.007555 
1 208.204216 
2 236.687189 
1 189.206402 
2 156.632543 
2 217.542770 
1 201.834279 
2 192.292275 
1 296.194049 
1 189.072486 
1 260.138081 
1 242.902204 
2 169.458364 
2 93.713778 
2 96.824605 
1 257.354384 
2 162.534081 
1 251.010043 
2 158.433081 
2 118.848060 
2 107.269556 
2 235.770511 
2 216.813778 
2 274.279694 
2 75.117544 
2 104.274041 
2 192.450147 
1 197.353711 
2 142.785303 
2 112.003736 
1 282.326203 
2 82.973113 
1 274.068437 
1 296.169139 
1 215.225039 
1 295.838633 
2 147.989527 
2 133.936705 
1 264.451020 
2 138.781667 
1 265.685212 
1 271.123851 
1 277.072591 
1 150.090033 
1 250.184654 
1 293.265660 
2 225.656439 
1 220.958572 
1 267.443118 
1 211.342060 
1 292.354503 
1 262.830040 
2 194.839617 
2 98.409340 
1 246.226588 
2 145.554562 
1 288.281609 
2 96.232676 
2 185.208672 
2 157.558831 
1 270.379031 
1 210.419837 
2 159.333116 
1 295.445103 
1 254.793679 
1 348.178356 
2 103.969092 
2 156.269796 
2 190.054626 
1 307.664932 
1 243.083997 
1 252.384884 
2 161.150220 
1 242.002407 
2 170.842944 
2 197.926870 
2 148.846456 
2 108.645914 
1 256.673881 
2 114.462287 
1 244.008435 
1 219.333541 
2 103.030728 
2 176.746820 
1 326.995256 
2 171.125468 
1 125.452338 
2 122.708936 
1 281.988691 
1 215.173652 
1 263.150397 
1 212.018256 
2 116.470576 
1 210.649068 
2 88.582846 
1 301.140026 
2 136.191632 
1 198.150674 
2 79.458865 
2 151.162036 
2 183.020119 
2 140.054008 
2 243.874005 
1 246.212959 
2 170.543413 
2 158.703813 
1 260.405325 
1 258.520233 
1 235.451485 
2 171.065907 
1 290.337605 
2 132.626480 
2 177.139763 
1 258.715832 
1 263.964645 
1 180.609150 
2 210.069028 
2 169.035811 
1 229.432708 
1 207.495694 
2 113.719976 
2 192.872710 
2 155.914275 
1 219.194777 
2 99.863925 
1 262.757891 
1 147.567339 
2 135.186899 
2 128.427515 
1 241.632149 
1 264.199211 
2 171.300189 
1 176.540063 
1 282.669178 
2 236.953825 
2 159.898582 
2 168.933195 
2 205.729524 
1 202.514016 
2 159.117961 
1 293.547701 
2 245.517427 
2 76.688932 
1 291.532086 
1 280.516780 
1 243.075375 
1 204.058946 
2 77.149119 
2 175.053533 
2 224.735917 
1 255.349203 
2 76.359255 
1 257.128891 
2 121.533721 
2 157.218137 
2 153.158267 
1 250.199946 
1 223.878456 
2 100.609202 
2 153.810407 
2 106.816379 
1 251.041164 
1 196.501575 
1 215.940052 
2 162.973262 
2 130.939958 
2 139.361824 
2 100.082874 
2 193.771668 
1 217.540646 
1 222.387046 
1 264.502103 
2 59.718886 
1 261.303803 
2 159.352698 
1 179.004798 
2 151.319443 
1 265.161649 
1 149.925900 
2 143.281775 
1 291.073768 
1 269.550612 
2 186.781556 
2 174.243185 
1 269.867343 
1 271.111731 
2 142.426760 
2 204.502632 
1 221.468755 
1 203.210552 
1 269.094478 
2 180.400561 
2 148.674268 
1 259.094281 
1 283.245477 
2 157.389378 
2 167.486090 
1 258.919562 
2 57.423298 
2 211.955811 
2 172.959937 
2 122.498574 
2 181.311291 
1 271.422317 
2 123.798746 
1 221.292268 
1 208.895806 
1 248.568157 
1 233.391878 
1 274.289488 
2 153.373145 
2 154.315237 
2 115.681106 
1 241.730544 
2 203.544478 
1 230.256749 
1 281.795740 
1 308.236910 
2 92.234192 
1 256.955153 
2 110.328463 
2 143.019796 
1 243.893601 
1 243.889740 
2 177.034171 
2 184.651416 
1 255.563648 
1 258.601627 
2 139.182608 
1 224.619564 
2 187.888176 
1 298.703804 
2 151.963300 
1 233.199114 
2 146.774681 
1 197.528813 
2 159.858233 
1 288.278907 
2 192.266641 
2 148.424270 
2 137.150422 
2 107.199286 
1 199.462725 
1 223.287660 
2 132.568604 
2 119.531072 
2 152.810693 
2 194.156392 
1 285.412665 
1 264.377709 
1 314.690027 
1 224.869216 
1 262.826185 
2 128.750757 
1 240.056576 
2 183.476713 
2 167.736498 
1 295.993280 
1 178.559047 
2 136.624853 
1 252.656417 
1 319.116593 
1 327.786744 
2 103.830935 
1 190.281160 
2 141.667336 
2 182.244904 
2 175.668270 
1 218.051003 
2 160.338618 
2 133.700063 
2 113.940940 
1 193.040655 
1 302.866713 
2 166.699162 
1 215.180770 
2 156.910726 
1 215.670124 
1 221.630410 
1 286.914201 
1 195.975161 
1 233.078166 
2 154.145493 
2 162.571660 
1 221.836021 
1 209.379120 
1 252.589605 
2 170.562999 
1 246.662178 
2 173.920410 
1 208.488980 
2 129.115686 
2 182.027172 
1 209.239899 
1 221.646877 
2 128.260262 
2 115.446666 
2 171.691948 
1 288.267291 
2 163.119187 
2 116.034524 
2 179.189669 
2 175.279631 
1 309.911680 
2 78.110253 
1 181.745460 
1 163.263579 
1 246.316280 
2 122.120494 
2 126.025405 
1 226.497710 
1 269.098827 
1 298.095640 
1 252.170685 
1 296.986731 
1 197.297887 
1 268.678759 
1 218.697270 
2 114.428006 
2 222.391836 
1 236.815741 
1 223.588955 
1 273.446867 
2 176.871360 
2 211.745181 
1 247.426537 
2 137.171900 
2 180.712688 
2 209.003432 
2 132.965315 
2 69.727018 
2 180.948674 
2 225.488936 
2 159.473864 
1 272.953220 
2 153.536263 
2 175.006330 
2 162.422925 
2 65.491636 
2 147.097360 
1 289.020761 
1 261.252231 
2 164.407198 
1 281.664957 
2 245.401929 
1 218.153135 
1 239.913262 
1 269.481872 
2 153.702821 
2 127.384209 
1 258.430915 
2 93.543543 
1 223.079319 
2 164.450166 

